X0,U1,U2,U3,U4,T,Y
52.48,20.0,20.0,20.0,20.0,1.0,52.48
52.48,20.0,20.0,20.0,20.0,2.0,52.16
52.48,20.0,20.0,20.0,20.0,3.0,51.84
52.48,20.0,20.0,20.0,20.0,4.0,51.51
52.16,20.0,20.0,20.0,20.0,1.0,52.16
52.16,20.0,20.0,20.0,20.0,2.0,51.84
52.16,20.0,20.0,20.0,20.0,3.0,51.51
52.16,20.0,20.0,20.0,20.0,4.0,51.19
51.84,20.0,20.0,20.0,20.0,1.0,51.84
51.84,20.0,20.0,20.0,20.0,2.0,51.51
51.84,20.0,20.0,20.0,20.0,3.0,51.19
51.84,20.0,20.0,20.0,20.0,4.0,50.87
51.51,20.0,20.0,20.0,20.0,1.0,51.51
51.51,20.0,20.0,20.0,20.0,2.0,51.19
51.51,20.0,20.0,20.0,20.0,3.0,50.87
51.51,20.0,20.0,20.0,20.0,4.0,50.55
51.19,20.0,20.0,20.0,20.0,1.0,51.19
51.19,20.0,20.0,20.0,20.0,2.0,50.87
51.19,20.0,20.0,20.0,20.0,3.0,50.55
51.19,20.0,20.0,20.0,20.0,4.0,50.0
50.87,20.0,20.0,20.0,20.0,1.0,50.87
50.87,20.0,20.0,20.0,20.0,2.0,50.55
50.87,20.0,20.0,20.0,20.0,3.0,50.0
50.87,20.0,20.0,20.0,20.0,4.0,49.64
50.55,20.0,20.0,20.0,20.0,1.0,50.55
50.55,20.0,20.0,20.0,20.0,2.0,50.0
50.55,20.0,20.0,20.0,20.0,3.0,49.64
50.55,20.0,20.0,20.0,20.0,4.0,49.26
50.0,20.0,20.0,20.0,20.0,1.0,50.0
50.0,20.0,20.0,20.0,20.0,2.0,49.64
50.0,20.0,20.0,20.0,20.0,3.0,49.26
50.0,20.0,20.0,20.0,20.0,4.0,48.94
49.64,20.0,20.0,20.0,20.0,1.0,49.64
49.64,20.0,20.0,20.0,20.0,2.0,49.26
49.64,20.0,20.0,20.0,20.0,3.0,48.94
49.64,20.0,20.0,20.0,20.0,4.0,48.58
49.26,20.0,20.0,20.0,20.0,1.0,49.26
49.26,20.0,20.0,20.0,20.0,2.0,48.94
49.26,20.0,20.0,20.0,20.0,3.0,48.58
49.26,20.0,20.0,20.0,20.0,4.0,48.1
48.94,20.0,20.0,20.0,20.0,1.0,48.94
48.94,20.0,20.0,20.0,20.0,2.0,48.58
48.94,20.0,20.0,20.0,20.0,3.0,48.1
48.94,20.0,20.0,20.0,20.0,4.0,47.68
48.58,20.0,20.0,20.0,20.0,1.0,48.58
48.58,20.0,20.0,20.0,20.0,2.0,48.1
48.58,20.0,20.0,20.0,20.0,3.0,47.68
48.58,20.0,20.0,20.0,20.0,4.0,47.36
48.1,20.0,20.0,20.0,20.0,1.0,48.1
48.1,20.0,20.0,20.0,20.0,2.0,47.68
48.1,20.0,20.0,20.0,20.0,3.0,47.36
48.1,20.0,20.0,20.0,20.0,4.0,47.03
47.68,20.0,20.0,20.0,20.0,1.0,47.68
47.68,20.0,20.0,20.0,20.0,2.0,47.36
47.68,20.0,20.0,20.0,20.0,3.0,47.03
47.68,20.0,20.0,20.0,20.0,4.0,46.68
47.36,20.0,20.0,20.0,20.0,1.0,47.36
47.36,20.0,20.0,20.0,20.0,2.0,47.03
47.36,20.0,20.0,20.0,20.0,3.0,46.68
47.36,20.0,20.0,20.0,20.0,4.0,46.36
47.03,20.0,20.0,20.0,20.0,1.0,47.03
47.03,20.0,20.0,20.0,20.0,2.0,46.68
47.03,20.0,20.0,20.0,20.0,3.0,46.36
47.03,20.0,20.0,20.0,20.0,4.0,46.04
46.68,20.0,20.0,20.0,20.0,1.0,46.68
46.68,20.0,20.0,20.0,20.0,2.0,46.36
46.68,20.0,20.0,20.0,20.0,3.0,46.04
46.68,20.0,20.0,20.0,20.0,4.0,45.71
46.36,20.0,20.0,20.0,20.0,1.0,46.36
46.36,20.0,20.0,20.0,20.0,2.0,46.04
46.36,20.0,20.0,20.0,20.0,3.0,45.71
46.36,20.0,20.0,20.0,20.0,4.0,45.39
46.04,20.0,20.0,20.0,20.0,1.0,46.04
46.04,20.0,20.0,20.0,20.0,2.0,45.71
46.04,20.0,20.0,20.0,20.0,3.0,45.39
46.04,20.0,20.0,20.0,20.0,4.0,45.07
45.71,20.0,20.0,20.0,20.0,1.0,45.71
45.71,20.0,20.0,20.0,20.0,2.0,45.39
45.71,20.0,20.0,20.0,20.0,3.0,45.07
45.71,20.0,20.0,20.0,20.0,4.0,44.75
45.39,20.0,20.0,20.0,20.0,1.0,45.39
45.39,20.0,20.0,20.0,20.0,2.0,45.07
45.39,20.0,20.0,20.0,20.0,3.0,44.75
45.39,20.0,20.0,20.0,20.0,4.0,44.71
45.07,20.0,20.0,20.0,20.0,1.0,45.07
45.07,20.0,20.0,20.0,20.0,2.0,44.75
45.07,20.0,20.0,20.0,20.0,3.0,44.71
45.07,20.0,20.0,20.0,20.0,4.0,44.39
44.75,20.0,20.0,20.0,20.0,1.0,44.75
44.75,20.0,20.0,20.0,20.0,2.0,44.71
44.75,20.0,20.0,20.0,20.0,3.0,44.39
44.75,20.0,20.0,20.0,20.0,4.0,44.1
44.71,20.0,20.0,20.0,20.0,1.0,44.71
44.71,20.0,20.0,20.0,20.0,2.0,44.39
44.71,20.0,20.0,20.0,20.0,3.0,44.1
44.71,20.0,20.0,20.0,20.0,4.0,43.78
44.39,20.0,20.0,20.0,20.0,1.0,44.39
44.39,20.0,20.0,20.0,20.0,2.0,44.1
44.39,20.0,20.0,20.0,20.0,3.0,43.78
44.39,20.0,20.0,20.0,20.0,4.0,43.52
44.1,20.0,20.0,20.0,20.0,1.0,44.1
44.1,20.0,20.0,20.0,20.0,2.0,43.78
44.1,20.0,20.0,20.0,20.0,3.0,43.52
44.1,20.0,20.0,20.0,20.0,4.0,43.46
43.78,20.0,20.0,20.0,20.0,1.0,43.78
43.78,20.0,20.0,20.0,20.0,2.0,43.52
43.78,20.0,20.0,20.0,20.0,3.0,43.46
43.78,20.0,20.0,20.0,20.0,4.0,43.13
43.52,20.0,20.0,20.0,20.0,1.0,43.52
43.52,20.0,20.0,20.0,20.0,2.0,43.46
43.52,20.0,20.0,20.0,20.0,3.0,43.13
43.52,20.0,20.0,20.0,20.0,4.0,42.88
43.46,20.0,20.0,20.0,20.0,1.0,43.46
43.46,20.0,20.0,20.0,20.0,2.0,43.13
43.46,20.0,20.0,20.0,20.0,3.0,42.88
43.46,20.0,20.0,20.0,20.0,4.0,42.81
43.13,20.0,20.0,20.0,20.0,1.0,43.13
43.13,20.0,20.0,20.0,20.0,2.0,42.88
43.13,20.0,20.0,20.0,20.0,3.0,42.81
43.13,20.0,20.0,20.0,20.0,4.0,42.49
42.88,20.0,20.0,20.0,20.0,1.0,42.88
42.88,20.0,20.0,20.0,20.0,2.0,42.81
42.88,20.0,20.0,20.0,20.0,3.0,42.49
42.88,20.0,20.0,20.0,20.0,4.0,42.46
42.81,20.0,20.0,20.0,20.0,1.0,42.81
42.81,20.0,20.0,20.0,20.0,2.0,42.49
42.81,20.0,20.0,20.0,20.0,3.0,42.46
42.81,20.0,20.0,20.0,20.0,4.0,42.17
42.49,20.0,20.0,20.0,20.0,1.0,42.49
42.49,20.0,20.0,20.0,20.0,2.0,42.46
42.49,20.0,20.0,20.0,20.0,3.0,42.17
42.49,20.0,20.0,20.0,20.0,4.0,41.85
42.46,20.0,20.0,20.0,20.0,1.0,42.46
42.46,20.0,20.0,20.0,20.0,2.0,42.17
42.46,20.0,20.0,20.0,20.0,3.0,41.85
42.46,20.0,20.0,20.0,20.0,4.0,41.85
42.17,20.0,20.0,20.0,20.0,1.0,42.17
42.17,20.0,20.0,20.0,20.0,2.0,41.85
42.17,20.0,20.0,20.0,20.0,3.0,41.85
42.17,20.0,20.0,20.0,20.0,4.0,41.59
41.85,20.0,20.0,20.0,20.0,1.0,41.85
41.85,20.0,20.0,20.0,20.0,2.0,41.85
41.85,20.0,20.0,20.0,20.0,3.0,41.59
41.85,20.0,20.0,20.0,20.0,4.0,41.52
41.85,20.0,20.0,20.0,20.0,1.0,41.85
41.85,20.0,20.0,20.0,20.0,2.0,41.59
41.85,20.0,20.0,20.0,20.0,3.0,41.52
41.85,20.0,20.0,20.0,20.0,4.0,41.23
41.59,20.0,20.0,20.0,20.0,1.0,41.59
41.59,20.0,20.0,20.0,20.0,2.0,41.52
41.59,20.0,20.0,20.0,20.0,3.0,41.23
41.59,20.0,20.0,20.0,20.0,4.0,41.2
41.52,20.0,20.0,20.0,20.0,1.0,41.52
41.52,20.0,20.0,20.0,20.0,2.0,41.23
41.52,20.0,20.0,20.0,20.0,3.0,41.2
41.52,20.0,20.0,20.0,20.0,4.0,40.94
41.23,20.0,20.0,20.0,20.0,1.0,41.23
41.23,20.0,20.0,20.0,20.0,2.0,41.2
41.23,20.0,20.0,20.0,20.0,3.0,40.94
41.23,20.0,20.0,20.0,20.0,4.0,40.88
41.2,20.0,20.0,20.0,20.0,1.0,41.2
41.2,20.0,20.0,20.0,20.0,2.0,40.94
41.2,20.0,20.0,20.0,20.0,3.0,40.88
41.2,20.0,20.0,20.0,20.0,4.0,40.75
40.94,20.0,20.0,20.0,20.0,1.0,40.94
40.94,20.0,20.0,20.0,20.0,2.0,40.88
40.94,20.0,20.0,20.0,20.0,3.0,40.75
40.94,20.0,20.0,20.0,20.0,4.0,40.56
40.88,20.0,20.0,20.0,20.0,1.0,40.88
40.88,20.0,20.0,20.0,20.0,2.0,40.75
40.88,20.0,20.0,20.0,20.0,3.0,40.56
40.88,20.0,20.0,20.0,20.0,4.0,40.56
40.75,20.0,20.0,20.0,20.0,1.0,40.75
40.75,20.0,20.0,20.0,20.0,2.0,40.56
40.75,20.0,20.0,20.0,20.0,3.0,40.56
40.75,20.0,20.0,20.0,20.0,4.0,40.33
40.56,20.0,20.0,20.0,20.0,1.0,40.56
40.56,20.0,20.0,20.0,20.0,2.0,40.56
40.56,20.0,20.0,20.0,20.0,3.0,40.33
40.56,20.0,20.0,20.0,20.0,4.0,40.23
40.56,20.0,20.0,20.0,20.0,1.0,40.56
40.56,20.0,20.0,20.0,20.0,2.0,40.33
40.56,20.0,20.0,20.0,20.0,3.0,40.23
40.56,20.0,20.0,20.0,20.0,4.0,40.14
40.33,20.0,20.0,20.0,20.0,1.0,40.33
40.33,20.0,20.0,20.0,20.0,2.0,40.23
40.33,20.0,20.0,20.0,20.0,3.0,40.14
40.33,20.0,20.0,20.0,20.0,4.0,39.91
40.23,20.0,20.0,20.0,20.0,1.0,40.23
40.23,20.0,20.0,20.0,20.0,2.0,40.14
40.23,20.0,20.0,20.0,20.0,3.0,39.91
40.23,20.0,20.0,20.0,20.0,4.0,39.91
40.14,20.0,20.0,20.0,20.0,1.0,40.14
40.14,20.0,20.0,20.0,20.0,2.0,39.91
40.14,20.0,20.0,20.0,20.0,3.0,39.91
40.14,20.0,20.0,20.0,20.0,4.0,39.78
39.91,20.0,20.0,20.0,20.0,1.0,39.91
39.91,20.0,20.0,20.0,20.0,2.0,39.91
39.91,20.0,20.0,20.0,20.0,3.0,39.78
39.91,20.0,20.0,20.0,20.0,4.0,39.59
39.91,20.0,20.0,20.0,20.0,1.0,39.91
39.91,20.0,20.0,20.0,20.0,2.0,39.78
39.91,20.0,20.0,20.0,20.0,3.0,39.59
39.91,20.0,20.0,20.0,20.0,4.0,39.59
39.78,20.0,20.0,20.0,20.0,1.0,39.78
39.78,20.0,20.0,20.0,20.0,2.0,39.59
39.78,20.0,20.0,20.0,20.0,3.0,39.59
39.78,20.0,20.0,20.0,20.0,4.0,39.33
39.59,20.0,20.0,20.0,20.0,1.0,39.59
39.59,20.0,20.0,20.0,20.0,2.0,39.59
39.59,20.0,20.0,20.0,20.0,3.0,39.33
39.59,20.0,20.0,20.0,20.0,4.0,39.27
39.59,20.0,20.0,20.0,20.0,1.0,39.59
39.59,20.0,20.0,20.0,20.0,2.0,39.33
39.59,20.0,20.0,20.0,20.0,3.0,39.27
39.59,20.0,20.0,20.0,20.0,4.0,39.27
39.33,20.0,20.0,20.0,20.0,1.0,39.33
39.33,20.0,20.0,20.0,20.0,2.0,39.27
39.33,20.0,20.0,20.0,20.0,3.0,39.27
39.33,20.0,20.0,20.0,20.0,4.0,39.07
39.27,20.0,20.0,20.0,20.0,1.0,39.27
39.27,20.0,20.0,20.0,20.0,2.0,39.27
39.27,20.0,20.0,20.0,20.0,3.0,39.07
39.27,20.0,20.0,20.0,20.0,4.0,38.95
39.27,20.0,20.0,20.0,20.0,1.0,39.27
39.27,20.0,20.0,20.0,20.0,2.0,39.07
39.27,20.0,20.0,20.0,20.0,3.0,38.95
39.27,20.0,20.0,20.0,20.0,4.0,38.95
39.07,20.0,20.0,20.0,20.0,1.0,39.07
39.07,20.0,20.0,20.0,20.0,2.0,38.95
39.07,20.0,20.0,20.0,20.0,3.0,38.95
39.07,20.0,20.0,20.0,20.0,4.0,38.95
38.95,20.0,20.0,20.0,20.0,1.0,38.95
38.95,20.0,20.0,20.0,20.0,2.0,38.95
38.95,20.0,20.0,20.0,20.0,3.0,38.95
38.95,20.0,20.0,20.0,20.0,4.0,38.72
38.95,20.0,20.0,20.0,20.0,1.0,38.95
38.95,20.0,20.0,20.0,20.0,2.0,38.95
38.95,20.0,20.0,20.0,20.0,3.0,38.72
38.95,20.0,20.0,20.0,20.0,4.0,38.62
38.95,20.0,20.0,20.0,20.0,1.0,38.95
38.95,20.0,20.0,20.0,20.0,2.0,38.72
38.95,20.0,20.0,20.0,20.0,3.0,38.62
38.95,20.0,20.0,20.0,20.0,4.0,38.62
38.72,20.0,20.0,20.0,20.0,1.0,38.72
38.72,20.0,20.0,20.0,20.0,2.0,38.62
38.72,20.0,20.0,20.0,20.0,3.0,38.62
38.72,20.0,20.0,20.0,20.0,4.0,38.59
38.62,20.0,20.0,20.0,20.0,1.0,38.62
38.62,20.0,20.0,20.0,20.0,2.0,38.62
38.62,20.0,20.0,20.0,20.0,3.0,38.59
38.62,20.0,20.0,20.0,20.0,4.0,38.33
38.62,20.0,20.0,20.0,20.0,1.0,38.62
38.62,20.0,20.0,20.0,20.0,2.0,38.59
38.62,20.0,20.0,20.0,20.0,3.0,38.33
38.62,20.0,20.0,20.0,20.0,4.0,38.3
38.59,20.0,20.0,20.0,20.0,1.0,38.59
38.59,20.0,20.0,20.0,20.0,2.0,38.33
38.59,20.0,20.0,20.0,20.0,3.0,38.3
38.59,20.0,20.0,20.0,20.0,4.0,38.3
38.33,20.0,20.0,20.0,20.0,1.0,38.33
38.33,20.0,20.0,20.0,20.0,2.0,38.3
38.33,20.0,20.0,20.0,20.0,3.0,38.3
38.33,20.0,20.0,20.0,20.0,4.0,38.27
38.3,20.0,20.0,20.0,20.0,1.0,38.3
38.3,20.0,20.0,20.0,20.0,2.0,38.3
38.3,20.0,20.0,20.0,20.0,3.0,38.27
38.3,20.0,20.0,20.0,20.0,4.0,38.11
38.3,20.0,20.0,20.0,20.0,1.0,38.3
38.3,20.0,20.0,20.0,20.0,2.0,38.27
38.3,20.0,20.0,20.0,20.0,3.0,38.11
38.3,20.0,20.0,20.0,20.0,4.0,38.01
38.27,20.0,20.0,20.0,20.0,1.0,38.27
38.27,20.0,20.0,20.0,20.0,2.0,38.11
38.27,20.0,20.0,20.0,20.0,3.0,38.01
38.27,20.0,20.0,20.0,20.0,4.0,37.98
38.11,20.0,20.0,20.0,20.0,1.0,38.11
38.11,20.0,20.0,20.0,20.0,2.0,38.01
38.11,20.0,20.0,20.0,20.0,3.0,37.98
38.11,20.0,20.0,20.0,20.0,4.0,37.98
38.01,20.0,20.0,20.0,20.0,1.0,38.01
38.01,20.0,20.0,20.0,20.0,2.0,37.98
38.01,20.0,20.0,20.0,20.0,3.0,37.98
38.01,20.0,20.0,20.0,20.0,4.0,37.98
37.98,20.0,20.0,20.0,20.0,1.0,37.98
37.98,20.0,20.0,20.0,20.0,2.0,37.98
37.98,20.0,20.0,20.0,20.0,3.0,37.98
37.98,20.0,20.0,20.0,20.0,4.0,37.98
37.98,20.0,20.0,20.0,20.0,1.0,37.98
37.98,20.0,20.0,20.0,20.0,2.0,37.98
37.98,20.0,20.0,20.0,20.0,3.0,37.98
37.98,20.0,20.0,20.0,20.0,4.0,37.88
37.98,20.0,20.0,20.0,20.0,1.0,37.98
37.98,20.0,20.0,20.0,20.0,2.0,37.98
37.98,20.0,20.0,20.0,20.0,3.0,37.88
37.98,20.0,20.0,20.0,20.0,4.0,37.66
37.98,20.0,20.0,20.0,20.0,1.0,37.98
37.98,20.0,20.0,20.0,20.0,2.0,37.88
37.98,20.0,20.0,20.0,20.0,3.0,37.66
37.98,20.0,20.0,20.0,20.0,4.0,37.66
37.88,20.0,20.0,20.0,20.0,1.0,37.88
37.88,20.0,20.0,20.0,20.0,2.0,37.66
37.88,20.0,20.0,20.0,20.0,3.0,37.66
37.88,20.0,20.0,20.0,20.0,4.0,37.66
37.66,20.0,20.0,20.0,20.0,1.0,37.66
37.66,20.0,20.0,20.0,20.0,2.0,37.66
37.66,20.0,20.0,20.0,20.0,3.0,37.66
37.66,20.0,20.0,20.0,20.0,4.0,37.66
37.66,20.0,20.0,20.0,20.0,1.0,37.66
37.66,20.0,20.0,20.0,20.0,2.0,37.66
37.66,20.0,20.0,20.0,20.0,3.0,37.66
37.66,20.0,20.0,20.0,20.0,4.0,37.66
37.66,20.0,20.0,20.0,20.0,1.0,37.66
37.66,20.0,20.0,20.0,20.0,2.0,37.66
37.66,20.0,20.0,20.0,20.0,3.0,37.66
37.66,20.0,20.0,20.0,20.0,4.0,37.56
37.66,20.0,20.0,20.0,20.0,1.0,37.66
37.66,20.0,20.0,20.0,20.0,2.0,37.66
37.66,20.0,20.0,20.0,20.0,3.0,37.56
37.66,20.0,20.0,20.0,20.0,4.0,37.4
37.66,20.0,20.0,20.0,20.0,1.0,37.66
37.66,20.0,20.0,20.0,20.0,2.0,37.56
37.66,20.0,20.0,20.0,20.0,3.0,37.4
37.66,20.0,20.0,20.0,20.0,4.0,37.4
37.56,20.0,20.0,20.0,20.0,1.0,37.56
37.56,20.0,20.0,20.0,20.0,2.0,37.4
37.56,20.0,20.0,20.0,20.0,3.0,37.4
37.56,20.0,20.0,20.0,20.0,4.0,37.33
37.4,20.0,20.0,20.0,20.0,1.0,37.4
37.4,20.0,20.0,20.0,20.0,2.0,37.4
37.4,20.0,20.0,20.0,20.0,3.0,37.33
37.4,20.0,20.0,20.0,20.0,4.0,37.33
37.4,20.0,20.0,20.0,20.0,1.0,37.4
37.4,20.0,20.0,20.0,20.0,2.0,37.33
37.4,20.0,20.0,20.0,20.0,3.0,37.33
37.4,20.0,20.0,20.0,20.0,4.0,37.33
37.33,20.0,20.0,20.0,20.0,1.0,37.33
37.33,20.0,20.0,20.0,20.0,2.0,37.33
37.33,20.0,20.0,20.0,20.0,3.0,37.33
37.33,20.0,20.0,20.0,20.0,4.0,37.33
37.33,20.0,20.0,20.0,20.0,1.0,37.33
37.33,20.0,20.0,20.0,20.0,2.0,37.33
37.33,20.0,20.0,20.0,20.0,3.0,37.33
37.33,20.0,20.0,20.0,20.0,4.0,37.33
37.33,20.0,20.0,20.0,20.0,1.0,37.33
37.33,20.0,20.0,20.0,20.0,2.0,37.33
37.33,20.0,20.0,20.0,20.0,3.0,37.33
37.33,20.0,20.0,20.0,20.0,4.0,37.3
37.33,20.0,20.0,20.0,20.0,1.0,37.33
37.33,20.0,20.0,20.0,20.0,2.0,37.33
37.33,20.0,20.0,20.0,20.0,3.0,37.3
37.33,20.0,20.0,20.0,20.0,4.0,37.27
37.33,20.0,20.0,20.0,20.0,1.0,37.33
37.33,20.0,20.0,20.0,20.0,2.0,37.3
37.33,20.0,20.0,20.0,20.0,3.0,37.27
37.33,20.0,20.0,20.0,20.0,4.0,37.27
37.3,20.0,20.0,20.0,20.0,1.0,37.3
37.3,20.0,20.0,20.0,20.0,2.0,37.27
37.3,20.0,20.0,20.0,20.0,3.0,37.27
37.3,20.0,20.0,20.0,20.0,4.0,37.14
37.27,20.0,20.0,20.0,20.0,1.0,37.27
37.27,20.0,20.0,20.0,20.0,2.0,37.27
37.27,20.0,20.0,20.0,20.0,3.0,37.14
37.27,20.0,20.0,20.0,20.0,4.0,37.01
37.27,20.0,20.0,20.0,20.0,1.0,37.27
37.27,20.0,20.0,20.0,20.0,2.0,37.14
37.27,20.0,20.0,20.0,20.0,3.0,37.01
37.27,20.0,20.0,20.0,20.0,4.0,37.01
37.14,20.0,20.0,20.0,20.0,1.0,37.14
37.14,20.0,20.0,20.0,20.0,2.0,37.01
37.14,20.0,20.0,20.0,20.0,3.0,37.01
37.14,20.0,20.0,20.0,20.0,4.0,37.01
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,37.01
37.01,20.0,20.0,20.0,20.0,3.0,37.01
37.01,20.0,20.0,20.0,20.0,4.0,37.01
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,37.01
37.01,20.0,20.0,20.0,20.0,3.0,37.01
37.01,20.0,20.0,20.0,20.0,4.0,37.01
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,37.01
37.01,20.0,20.0,20.0,20.0,3.0,37.01
37.01,20.0,20.0,20.0,20.0,4.0,37.01
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,37.01
37.01,20.0,20.0,20.0,20.0,3.0,37.01
37.01,20.0,20.0,20.0,20.0,4.0,37.01
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,37.01
37.01,20.0,20.0,20.0,20.0,3.0,37.01
37.01,20.0,20.0,20.0,20.0,4.0,37.01
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,37.01
37.01,20.0,20.0,20.0,20.0,3.0,37.01
37.01,20.0,20.0,20.0,20.0,4.0,36.98
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,37.01
37.01,20.0,20.0,20.0,20.0,3.0,36.98
37.01,20.0,20.0,20.0,20.0,4.0,36.95
37.01,20.0,20.0,20.0,20.0,1.0,37.01
37.01,20.0,20.0,20.0,20.0,2.0,36.98
37.01,20.0,20.0,20.0,20.0,3.0,36.95
37.01,20.0,20.0,20.0,20.0,4.0,36.92
36.98,20.0,20.0,20.0,20.0,1.0,36.98
36.98,20.0,20.0,20.0,20.0,2.0,36.95
36.98,20.0,20.0,20.0,20.0,3.0,36.92
36.98,20.0,20.0,20.0,20.0,4.0,36.88
36.95,20.0,20.0,20.0,20.0,1.0,36.95
36.95,20.0,20.0,20.0,20.0,2.0,36.92
36.95,20.0,20.0,20.0,20.0,3.0,36.88
36.95,20.0,20.0,20.0,20.0,4.0,36.79
36.92,20.0,20.0,20.0,20.0,1.0,36.92
36.92,20.0,20.0,20.0,20.0,2.0,36.88
36.92,20.0,20.0,20.0,20.0,3.0,36.79
36.92,20.0,20.0,20.0,20.0,4.0,36.75
36.88,20.0,20.0,20.0,20.0,1.0,36.88
36.88,20.0,20.0,20.0,20.0,2.0,36.79
36.88,20.0,20.0,20.0,20.0,3.0,36.75
36.88,20.0,20.0,20.0,20.0,4.0,36.69
36.79,20.0,20.0,20.0,20.0,1.0,36.79
36.79,20.0,20.0,20.0,20.0,2.0,36.75
36.79,20.0,20.0,20.0,20.0,3.0,36.69
36.79,20.0,20.0,20.0,20.0,4.0,36.69
36.75,20.0,20.0,20.0,20.0,1.0,36.75
36.75,20.0,20.0,20.0,20.0,2.0,36.69
36.75,20.0,20.0,20.0,20.0,3.0,36.69
36.75,20.0,20.0,20.0,20.0,4.0,36.69
36.69,20.0,20.0,20.0,20.0,1.0,36.69
36.69,20.0,20.0,20.0,20.0,2.0,36.69
36.69,20.0,20.0,20.0,20.0,3.0,36.69
36.69,20.0,20.0,20.0,20.0,4.0,36.69
36.69,20.0,20.0,20.0,20.0,1.0,36.69
36.69,20.0,20.0,20.0,20.0,2.0,36.69
36.69,20.0,20.0,20.0,20.0,3.0,36.69
36.69,20.0,20.0,20.0,20.0,4.0,36.69
36.69,20.0,20.0,20.0,20.0,1.0,36.69
36.69,20.0,20.0,20.0,20.0,2.0,36.69
36.69,20.0,20.0,20.0,20.0,3.0,36.69
36.69,20.0,20.0,20.0,20.0,4.0,36.69
36.69,20.0,20.0,20.0,20.0,1.0,36.69
36.69,20.0,20.0,20.0,20.0,2.0,36.69
36.69,20.0,20.0,20.0,20.0,3.0,36.69
36.69,20.0,20.0,20.0,20.0,4.0,36.69
36.69,20.0,20.0,20.0,20.0,1.0,36.69
36.69,20.0,20.0,20.0,20.0,2.0,36.69
36.69,20.0,20.0,20.0,20.0,3.0,36.69
36.69,20.0,20.0,20.0,20.0,4.0,36.69
36.69,20.0,20.0,20.0,20.0,1.0,36.69
36.69,20.0,20.0,20.0,20.0,2.0,36.69
36.69,20.0,20.0,20.0,20.0,3.0,36.69
36.69,20.0,20.0,20.0,20.0,4.0,36.69
36.69,20.0,20.0,20.0,40.0,1.0,36.69
36.69,20.0,20.0,20.0,40.0,2.0,36.69
36.69,20.0,20.0,20.0,40.0,3.0,36.69
36.69,20.0,20.0,20.0,40.0,4.0,36.69
36.69,20.0,20.0,40.0,40.0,1.0,36.69
36.69,20.0,20.0,40.0,40.0,2.0,36.69
36.69,20.0,20.0,40.0,40.0,3.0,36.69
36.69,20.0,20.0,40.0,40.0,4.0,36.56
36.69,20.0,40.0,40.0,40.0,1.0,36.69
36.69,20.0,40.0,40.0,40.0,2.0,36.69
36.69,20.0,40.0,40.0,40.0,3.0,36.56
36.69,20.0,40.0,40.0,40.0,4.0,36.69
36.69,40.0,40.0,40.0,40.0,1.0,36.69
36.69,40.0,40.0,40.0,40.0,2.0,36.56
36.69,40.0,40.0,40.0,40.0,3.0,36.69
36.69,40.0,40.0,40.0,40.0,4.0,36.69
36.56,40.0,40.0,40.0,40.0,1.0,36.56
36.56,40.0,40.0,40.0,40.0,2.0,36.69
36.56,40.0,40.0,40.0,40.0,3.0,36.69
36.56,40.0,40.0,40.0,40.0,4.0,36.75
36.69,40.0,40.0,40.0,40.0,1.0,36.69
36.69,40.0,40.0,40.0,40.0,2.0,36.69
36.69,40.0,40.0,40.0,40.0,3.0,36.75
36.69,40.0,40.0,40.0,40.0,4.0,37.01
36.69,40.0,40.0,40.0,40.0,1.0,36.69
36.69,40.0,40.0,40.0,40.0,2.0,36.75
36.69,40.0,40.0,40.0,40.0,3.0,37.01
36.69,40.0,40.0,40.0,40.0,4.0,37.24
36.75,40.0,40.0,40.0,40.0,1.0,36.75
36.75,40.0,40.0,40.0,40.0,2.0,37.01
36.75,40.0,40.0,40.0,40.0,3.0,37.24
36.75,40.0,40.0,40.0,40.0,4.0,37.33
37.01,40.0,40.0,40.0,40.0,1.0,37.01
37.01,40.0,40.0,40.0,40.0,2.0,37.24
37.01,40.0,40.0,40.0,40.0,3.0,37.33
37.01,40.0,40.0,40.0,40.0,4.0,37.66
37.24,40.0,40.0,40.0,40.0,1.0,37.24
37.24,40.0,40.0,40.0,40.0,2.0,37.33
37.24,40.0,40.0,40.0,40.0,3.0,37.66
37.24,40.0,40.0,40.0,40.0,4.0,37.98
37.33,40.0,40.0,40.0,40.0,1.0,37.33
37.33,40.0,40.0,40.0,40.0,2.0,37.66
37.33,40.0,40.0,40.0,40.0,3.0,37.98
37.33,40.0,40.0,40.0,40.0,4.0,38.24
37.66,40.0,40.0,40.0,40.0,1.0,37.66
37.66,40.0,40.0,40.0,40.0,2.0,37.98
37.66,40.0,40.0,40.0,40.0,3.0,38.24
